Loan ID,Date,credit.policy,purpose,int.rate,installment,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
598872,13/10/2023,1,credit_card,0.1284,365.6,13.76,697,8422,81.8,0,0,0
970268,19/10/2023,1,debt_consolidation,0.1316,270.17,9.96,682,3958,39.6,3,0,0
361714,18/10/2023,1,home_improvement,0.0932,255.58,16.02,752,5410,34.9,3,0,0
680055,02/10/2023,1,all_other,0.1253,251,20.51,692,12189,69.3,0,0,0
544859,01/10/2023,1,all_other,0.074,124.24,4.93,787,2331,7.7,2,0,0
798554,18/10/2023,1,credit_card,0.0932,223.63,19.64,737,21140,79.8,3,0,0
248817,09/10/2023,1,all_other,0.1126,98.59,17.21,702,16389,58.1,0,0,0
327739,03/10/2023,1,debt_consolidation,0.0894,285.95,12.44,742,43488,68.3,3,0,0
162080,01/10/2023,1,all_other,0.1284,221.88,5.26,742,993,24.8,0,0,0
881641,31/10/2023,1,educational,0.1392,170.69,4,692,0,0,2,1,0
244357,11/10/2023,1,all_other,0.1221,79.96,7,692,6655,74.8,1,0,0
373056,04/10/2023,1,small_business,0.16,70.32,12.58,682,4047,30.7,2,0,0
783371,07/10/2023,1,debt_consolidation,0.08,231.89,13.43,752,6938,24.1,2,0,0
115980,16/10/2023,1,debt_consolidation,0.1531,163.64,8.56,677,1089,90.7,0,1,0
377514,18/10/2023,1,debt_consolidation,0.1284,268.95,14.76,692,11798,88.7,1,0,0
180923,02/10/2023,1,all_other,0.1347,50.89,21.47,707,865,86.5,0,0,0
225901,03/10/2023,1,all_other,0.1496,297.95,18.58,682,8559,41,1,0,0
294089,11/10/2023,1,debt_consolidation,0.08,109.68,2.24,747,2298,18.5,3,0,0
452310,04/10/2023,1,debt_consolidation,0.1183,231.94,5.69,712,6955,63.8,1,0,0
994258,28/10/2023,1,credit_card,0.1253,669.33,15.77,717,33900,56.4,1,0,0
678611,31/10/2023,1,credit_card,0.0894,317.72,4.24,742,14188,27.3,2,0,0
391584,25/10/2023,1,all_other,0.1426,247.01,18.13,667,39236,63.4,1,0,0
798425,27/10/2023,1,educational,0.1148,82.43,18.62,702,8677,57.8,2,0,0
697927,08/10/2023,1,debt_consolidation,0.1322,162.25,15.6,677,9090,58.3,0,0,0
929657,23/10/2023,1,credit_card,0.1287,151.35,19.78,682,4726,73.8,1,0,0
396474,03/10/2023,1,all_other,0.1287,605.4,13.27,707,3423,15.2,0,0,0
337763,26/10/2023,1,credit_card,0.0894,201.75,21.6,732,4508,18.6,0,0,0
987372,28/10/2023,1,debt_consolidation,0.0894,312.95,16.95,737,3760,20.5,0,0,0
836243,04/10/2023,1,credit_card,0.1739,645.26,15.67,672,145711,96.2,0,1,0
958367,26/10/2023,1,debt_consolidation,0.1218,163.17,17.5,697,5040,67.2,0,0,0
906373,14/10/2023,1,all_other,0.1183,41.42,21.4,697,11339,78.7,0,0,0
402879,29/10/2023,1,debt_consolidation,0.0894,182.69,20.94,727,4902,47.1,0,0,0
688886,01/10/2023,1,credit_card,0.1392,652.87,10.28,697,11573,61.9,1,0,0
125108,19/10/2023,1,credit_card,0.1322,101.41,11.45,692,21085,36.8,0,0,0
381419,18/10/2023,1,all_other,0.1253,83.67,10.97,682,7527,56.6,0,0,0
662873,19/10/2023,1,all_other,0.1426,34.31,13.54,677,2252,86.6,1,0,0
531464,05/10/2023,1,credit_card,0.1114,360.84,19.52,727,15085,70.5,2,0,0
715764,16/10/2023,1,debt_consolidation,0.1392,256.03,13.9,677,3676,70.5,0,0,0
769308,26/10/2023,1,debt_consolidation,0.1114,393.65,18,737,18340,67.9,1,0,0
754373,02/10/2023,1,debt_consolidation,0.0894,381.26,13.68,767,11012,30.5,0,0,0
748779,03/10/2023,1,debt_consolidation,0.1392,273.1,13.38,677,9356,50,2,0,1
799790,12/10/2023,1,debt_consolidation,0.1565,160.07,23.62,712,9912,99.1,0,0,0
546096,20/10/2023,1,all_other,0.1357,195.32,13.19,677,10417,91.4,0,1,0
590758,04/10/2023,1,all_other,0.1183,579.85,0.3,752,209,1.2,4,0,0
855073,22/10/2023,1,all_other,0.1322,219.71,9.23,682,4856,44.6,0,0,0
173656,03/10/2023,1,debt_consolidation,0.1148,659.37,7.23,767,3700,51.4,2,0,0
758298,04/10/2023,1,credit_card,0.1218,666,24.04,722,121159,74.3,0,0,0
944064,24/10/2023,1,credit_card,0.1114,157.46,23.66,722,14480,56.7,0,0,0
304422,26/10/2023,1,credit_card,0.0774,202.93,16.54,747,7689,43,0,0,0
813208,17/10/2023,1,credit_card,0.1322,365.05,19.03,692,31861,76,1,0,0
600678,13/10/2023,1,debt_consolidation,0.1287,269.07,5.72,707,3045,47.6,0,0,0
166554,03/10/2023,1,all_other,0.0894,362.2,24.78,752,6057,11.6,1,0,0
200677,09/10/2023,1,home_improvement,0.1287,232.07,4.65,692,903,19.6,1,0,0
248008,19/10/2023,1,debt_consolidation,0.1253,73.63,23.26,682,15225,55,0,1,0
353163,16/10/2023,1,credit_card,0.0894,317.72,12.76,742,10041,47.8,2,0,0
884144,09/10/2023,1,all_other,0.0859,189.67,8.61,732,19397,38.3,1,0,0
925843,15/10/2023,1,debt_consolidation,0.1426,514.59,19.68,687,22918,90.9,1,0,0
355038,02/10/2023,1,debt_consolidation,0.1148,494.53,10.02,742,14125,40.2,1,0,0
565681,21/10/2023,1,all_other,0.0859,221.28,4.88,737,13253,20.2,1,0,0
371934,16/10/2023,1,credit_card,0.1322,676.02,16.83,712,144165,64.9,0,0,0
220789,31/10/2023,1,credit_card,0.0894,114.38,18.3,712,48538,53,1,0,0
131319,04/10/2023,1,small_business,0.167,177.51,20.39,702,5082,31.6,0,0,0
500828,09/10/2023,1,debt_consolidation,0.0859,252.89,17.7,757,26120,32.7,1,0,0
535452,04/10/2023,1,all_other,0.1253,80.32,21.79,707,16022,97.7,0,0,0
675441,04/10/2023,1,debt_consolidation,0.1392,102.42,3.05,677,4339,51.5,3,0,0
982653,27/10/2023,1,home_improvement,0.1183,530.15,4.91,742,9562,70.4,2,0,0
406961,07/10/2023,1,debt_consolidation,0.1148,362.66,12.84,712,11534,66.7,1,0,0
675865,28/10/2023,1,debt_consolidation,0.1253,112.95,24.2,687,15813,79.1,0,0,0
767777,15/10/2023,1,debt_consolidation,0.0774,312.19,7.7,787,4200,5.8,1,0,0
218962,30/10/2023,1,debt_consolidation,0.1496,277.16,8.91,697,6908,94.6,0,0,0
108337,08/10/2023,1,debt_consolidation,0.1114,423.17,6.24,742,12419,34.8,0,0,0
851058,10/10/2023,1,debt_consolidation,0.1148,494.53,12.02,742,15757,64.6,0,0,0
108282,14/10/2023,1,debt_consolidation,0.0774,156.1,15.6,757,11602,37.9,2,0,0
727244,25/10/2023,1,debt_consolidation,0.1183,662.68,3.69,757,1470,14.7,0,0,0
730067,01/10/2023,1,major_purchase,0.0859,284.5,4.83,792,2563,9.1,0,0,0
661266,04/10/2023,1,home_improvement,0.1218,399.6,17.09,712,17176,46.4,2,0,0
637487,04/10/2023,1,credit_card,0.1461,689.51,15.15,697,32954,90,0,0,0
130338,19/10/2023,1,debt_consolidation,0.1287,437.24,6.26,702,1783,59.4,2,0,0
855294,26/10/2023,1,debt_consolidation,0.0774,287.22,1.78,792,4600,18.4,0,0,0
505136,25/10/2023,1,credit_card,0.1148,626.41,12.73,747,29658,42.2,1,0,0
454085,16/10/2023,1,all_other,0.0859,158.06,2.29,737,2870,11.4,0,0,0
842851,08/10/2023,1,small_business,0.1531,626.68,17.38,727,35712,51.9,3,0,0
305872,30/10/2023,1,home_improvement,0.0774,312.19,15.1,797,9109,73.2,1,0,0
821555,24/10/2023,1,all_other,0.1287,94.18,3.52,682,2391,30.7,1,0,0
935698,31/10/2023,1,educational,0.1322,162.25,11.98,677,2523,40,0,0,0
723162,12/10/2023,1,home_improvement,0.0774,234.14,3.08,797,1147,8.8,1,0,0
911599,10/10/2023,1,debt_consolidation,0.0774,218.54,2.58,767,4139,15.6,0,0,0
493542,08/10/2023,1,all_other,0.1287,201.8,13.09,682,10134,38.5,1,0,0
650683,03/10/2023,1,major_purchase,0.0859,316.11,6.87,767,11140,13,0,0,0
461702,10/10/2023,1,debt_consolidation,0.1218,666,20.11,727,26359,67.6,1,0,0
537296,03/10/2023,1,debt_consolidation,0.16,492.21,16.32,662,12944,65,3,0,0
835576,31/10/2023,1,all_other,0.0859,151.73,8.07,737,3333,20.1,1,0,0
899215,04/10/2023,1,major_purchase,0.0859,158.06,6.87,737,8914,74.9,1,0,0
357607,20/10/2023,1,major_purchase,0.1253,160.64,11.94,687,1725,33.8,1,2,0
743420,05/10/2023,1,credit_card,0.1316,261.72,17.54,677,4034,67.2,0,0,0
611319,10/10/2023,1,credit_card,0.1392,682.74,20.03,707,27584,54.8,1,0,0
811554,01/10/2023,1,all_other,0.1357,33.97,14,682,4352,62.2,1,0,0
975087,18/10/2023,1,small_business,0.16,703.15,15.9,747,15018,42.9,2,0,0
381644,01/10/2023,1,all_other,0.0774,140.49,15.3,752,7204,31.3,0,0,0
129882,02/10/2023,1,debt_consolidation,0.1531,522.23,21.36,677,10872,86.3,0,0,0
378816,30/10/2023,1,debt_consolidation,0.1531,696.31,20.52,722,21881,21.8,2,0,0
860070,06/10/2023,1,debt_consolidation,0.1357,407.63,23.72,682,28843,84.8,1,0,0
114037,18/10/2023,1,debt_consolidation,0.1218,166.5,24.73,692,22457,81.7,0,0,0
513318,19/10/2023,1,all_other,0.0774,93.66,1.27,762,4347,7.4,0,0,0
882151,20/10/2023,1,small_business,0.1704,713.49,12.65,702,6939,31.4,3,0,0
583566,06/10/2023,1,debt_consolidation,0.1253,133.87,2.3,692,1390,27.8,1,0,0
587246,12/10/2023,1,major_purchase,0.1148,115.39,7.58,707,4336,12.5,1,0,0
882449,19/10/2023,1,all_other,0.1183,662.68,5.66,737,25818,53.5,0,0,0
679710,01/10/2023,1,educational,0.1114,65.61,13.49,712,11817,15.7,0,0,0
215879,09/10/2023,1,credit_card,0.1322,87.89,9.51,692,47,0.5,3,1,0
976200,10/10/2023,1,debt_consolidation,0.1183,99.41,24.75,697,11900,62.6,0,0,0
949330,10/10/2023,1,all_other,0.1739,143.39,13.19,662,24666,99.1,0,0,0
420226,24/10/2023,1,debt_consolidation,0.1357,366.86,19.85,702,12207,70.6,1,0,0
768101,25/10/2023,1,all_other,0.1183,132.54,23.95,762,0,0,0,0,0
398413,08/10/2023,1,debt_consolidation,0.1392,177.52,8.09,677,6194,53.4,0,0,0
491504,05/10/2023,1,educational,0.0859,316.11,4.71,772,229,2.6,0,0,0
521442,22/10/2023,1,major_purchase,0.1148,395.63,16.27,732,21528,64.3,1,0,0
823296,18/10/2023,1,debt_consolidation,0.1357,407.63,15.48,682,8718,45.6,0,0,0
933859,11/10/2023,1,debt_consolidation,0.1114,262.43,9.54,732,2970,6,0,0,0
238472,12/10/2023,1,credit_card,0.1253,33.47,21.12,682,17080,44.1,0,2,0
341242,27/10/2023,1,all_other,0.1148,247.27,9.68,737,7341,68.6,0,0,0
276935,10/10/2023,1,credit_card,0.1183,298.21,10.83,712,9237,41.4,1,0,0
764544,25/10/2023,1,all_other,0.1565,227.41,13.16,662,1542,90.7,1,0,0
270757,04/10/2023,1,credit_card,0.1496,242.52,12.59,662,8018,29.8,1,0,0
968530,11/10/2023,1,home_improvement,0.1114,492.06,13.98,752,17312,68.4,2,0,0
575623,23/10/2023,1,small_business,0.1496,692.9,14.48,767,21076,48.1,1,0,0
383087,29/10/2023,1,debt_consolidation,0.1392,682.74,7.95,697,18367,79.9,1,0,0
782078,20/10/2023,1,debt_consolidation,0.1218,399.6,16.27,707,34730,52.6,0,0,0
476322,26/10/2023,1,all_other,0.1114,164.02,13.72,717,6577,15.8,2,0,0
596805,31/10/2023,1,small_business,0.1392,358.44,22.21,757,9551,29.2,0,0,0
412070,13/10/2023,1,debt_consolidation,0.1426,480.29,20.04,682,48306,86.8,0,0,0
873422,02/10/2023,1,credit_card,0.1114,328.04,12.45,732,33186,57.8,3,0,0
388278,30/10/2023,1,debt_consolidation,0.1253,167.34,12.06,687,2365,60.6,0,0,0
901116,28/10/2023,1,debt_consolidation,0.0894,397.15,14.86,762,10687,30.9,0,0,0
964195,29/10/2023,1,debt_consolidation,0.0894,317.72,14.5,737,31607,81,3,0,0
461648,26/10/2023,1,small_business,0.1531,530.94,19.72,727,6563,17.9,1,0,0
683391,24/10/2023,1,credit_card,0.0894,444.81,10.89,762,8447,50.9,0,0,0
137923,08/10/2023,1,credit_card,0.0859,410.94,17.96,777,13368,34.7,2,0,0
227354,14/10/2023,1,all_other,0.0859,395.13,5.87,772,5068,16.6,3,0,0
739307,28/10/2023,1,all_other,0.1253,348.05,11.5,712,2045,14.4,3,0,0
864747,07/10/2023,1,all_other,0.1183,424.12,9.71,717,31280,51.2,1,0,0
679169,08/10/2023,1,credit_card,0.0774,237.27,5.67,772,6616,24.4,1,0,0
912315,24/10/2023,1,debt_consolidation,0.1322,676.02,18.03,812,32422,95.6,1,0,0
310937,03/10/2023,1,all_other,0.0859,173.86,12.11,782,39,0.3,0,0,0
798023,09/10/2023,1,major_purchase,0.0859,316.11,2.85,792,16,0,3,0,0
210838,09/10/2023,1,debt_consolidation,0.1287,622.22,1.62,712,25063,53.3,0,0,0
735995,31/10/2023,1,major_purchase,0.0774,156.1,10.27,797,2629,8.8,2,0,0
633642,28/10/2023,1,all_other,0.0859,63.23,8.55,722,26702,75,0,0,0
246786,26/10/2023,1,home_improvement,0.1287,336.34,15.67,692,32268,73,3,0,0
514960,12/10/2023,1,debt_consolidation,0.1253,411.64,22.12,702,14537,77.3,0,0,0
146429,18/10/2023,1,debt_consolidation,0.1218,499.5,8.88,747,9184,50.5,0,0,0
861425,03/10/2023,1,all_other,0.1635,229.64,8.74,677,6467,82.9,3,0,0
260068,22/10/2023,1,major_purchase,0.1496,34.65,18.26,667,3150,54.3,0,0,0
560546,09/10/2023,1,debt_consolidation,0.1148,652.78,1.29,767,4110,34.5,0,0,0
845197,15/10/2023,1,debt_consolidation,0.1322,676.02,16.63,707,25299,58.2,2,0,0
285003,12/10/2023,1,debt_consolidation,0.0774,312.19,2.38,797,4650,14.1,0,0,0
330731,23/10/2023,1,credit_card,0.1183,662.68,21.48,737,32556,82,0,0,0
519838,07/10/2023,1,all_other,0.1253,200.8,11.11,687,19058,41.8,0,0,0
786332,10/10/2023,1,credit_card,0.1183,662.68,14.55,737,24839,81.2,0,0,0
741362,31/10/2023,1,credit_card,0.1357,271.75,14.28,682,8180,88.1,1,0,0
244126,15/10/2023,1,debt_consolidation,0.1531,409.08,22.51,667,32470,87.5,3,0,0
428962,05/10/2023,1,credit_card,0.0894,508.35,13.16,772,78059,28.3,0,0,0
507810,08/10/2023,1,credit_card,0.1183,497.01,13.04,727,16566,43,0,0,0
537889,21/10/2023,1,all_other,0.16,105.48,6.71,697,2196,99.8,0,0,0
809478,25/10/2023,1,debt_consolidation,0.0774,218.54,17.81,752,7125,34.4,1,0,0
902567,11/10/2023,1,debt_consolidation,0.1218,290.55,20.31,702,5830,36.9,0,0,0
471490,29/10/2023,1,debt_consolidation,0.1461,689.51,14.19,687,31076,79.7,0,0,0
771385,02/10/2023,1,debt_consolidation,0.1148,659.37,11.37,747,26967,63,0,0,0
707847,18/10/2023,1,all_other,0.0859,113.8,10.32,727,3376,49.3,0,2,0
967057,24/10/2023,1,debt_consolidation,0.1461,172.38,0.25,697,521,57.9,0,1,0
605182,21/10/2023,1,debt_consolidation,0.1426,54.89,16.15,667,1587,41.8,2,0,0
666898,18/10/2023,1,all_other,0.1148,138.47,11.11,722,4351,76.3,0,0,0
168067,20/10/2023,1,debt_consolidation,0.1392,160.45,21.6,667,2960,82.2,0,0,1
335407,29/10/2023,1,small_business,0.1392,211.65,24.04,747,665,10.6,3,0,0
425376,29/10/2023,1,major_purchase,0.0774,218.54,4.31,787,205,0.6,3,0,0
817202,19/10/2023,1,major_purchase,0.0894,381.26,11.27,747,23270,41,1,0,0
362169,03/10/2023,1,debt_consolidation,0.1531,226.3,23.64,672,17512,90.3,0,0,0
909316,06/10/2023,1,home_improvement,0.1253,502,0.13,802,9,0.1,0,0,0
387268,31/10/2023,1,all_other,0.1218,499.5,0.01,782,6321,12.3,4,0,0
530549,01/10/2023,1,all_other,0.074,86.97,15.15,752,2146,20.2,0,0,0
405419,05/10/2023,1,debt_consolidation,0.1218,499.5,18.26,717,32207,61.7,3,0,0
382319,14/10/2023,1,home_improvement,0.1322,338.01,3.6,777,0,0.04,0,0,0
343268,13/10/2023,1,small_business,0.1704,713.49,12.5,702,21048,58.1,0,0,0
389236,27/10/2023,1,home_improvement,0.1426,229.85,10.08,677,6007,34.1,0,1,0
981553,15/10/2023,1,all_other,0.1357,169.85,14.75,687,0,0,0,1,0
942770,20/10/2023,1,debt_consolidation,0.1253,522.08,9.05,717,5760,22.5,0,0,0
375712,12/10/2023,1,credit_card,0.16,467.6,4.6,667,11086,79.2,0,0,0
793378,09/10/2023,1,debt_consolidation,0.1392,682.74,17.09,697,26379,79.9,0,0,0
448846,13/10/2023,1,debt_consolidation,0.1253,167.34,11.04,707,6361,34.7,0,0,0
447247,05/10/2023,1,home_improvement,0.1253,401.6,8.29,707,4358,46.4,2,0,0
192037,28/10/2023,1,all_other,0.0774,191.22,12.86,757,5583,12.5,1,0,0
228721,28/10/2023,1,home_improvement,0.1148,659.37,6.89,762,18068,42.7,1,0,0
707741,24/10/2023,1,all_other,0.1253,669.33,1.61,772,2757,0,4,0,0
185263,09/10/2023,1,debt_consolidation,0.0894,190.63,22.48,742,7056,27.9,4,0,0
973361,27/10/2023,1,educational,0.1114,164.02,14.48,762,135,1.8,0,0,0
493654,13/10/2023,1,all_other,0.1183,231.94,23.39,712,14425,41.9,1,0,0
286758,05/10/2023,1,debt_consolidation,0.0894,317.72,4.33,742,1341,12.1,3,0,0
149549,13/10/2023,1,debt_consolidation,0.167,619.5,22.06,672,24971,61.4,1,0,0
501448,26/10/2023,1,debt_consolidation,0.1114,295.24,9.87,732,23255,45.1,3,0,0
496236,07/10/2023,1,credit_card,0.1148,395.63,13.87,727,15684,42.4,2,0,0
648817,03/10/2023,1,debt_consolidation,0.1565,524.8,15.58,672,17057,82.4,1,0,0
586026,06/10/2023,1,debt_consolidation,0.1422,219.42,0.57,687,899,13.2,1,0,0
438731,04/10/2023,1,debt_consolidation,0.1426,543.75,22.66,682,16643,63.8,3,0,0
428846,11/10/2023,1,debt_consolidation,0.0894,317.72,13.28,747,7107,20,2,0,0
598232,29/10/2023,1,home_improvement,0.1218,399.6,5.24,712,10117,36.3,2,0,0
823448,15/10/2023,1,debt_consolidation,0.1148,337.93,11.13,752,7268,24.9,1,0,0
366902,14/10/2023,1,debt_consolidation,0.16,351.58,10.3,662,15735,87.8,1,1,0
761200,07/10/2023,1,debt_consolidation,0.16,140.63,14.61,677,1478,73.9,1,0,0
393486,12/10/2023,1,debt_consolidation,0.1843,363.7,12.51,667,12337,96.4,0,0,0
599964,15/10/2023,1,home_improvement,0.0894,333.61,2.84,762,3257,15.1,1,0,0
258894,13/10/2023,1,credit_card,0.1148,329.69,21.81,717,12443,42.6,3,0,1
837097,15/10/2023,1,debt_consolidation,0.1461,689.51,22.55,677,25920,36.8,0,2,0
652838,14/10/2023,1,educational,0.1148,118.69,3.6,722,3475,21.6,2,0,0
874825,08/10/2023,1,major_purchase,0.1496,519.68,10.49,677,2079,36.5,2,0,0
646403,26/10/2023,1,debt_consolidation,0.1322,676.02,24.89,707,63861,65.1,0,0,0
118488,20/10/2023,1,small_business,0.1739,716.95,0.32,712,589,3.8,0,0,0
171978,09/10/2023,1,debt_consolidation,0.0894,381.26,8.85,757,22949,46.7,0,0,0
957594,26/10/2023,1,all_other,0.0894,381.26,7.3,807,1,0.1,0,0,0
422215,30/10/2023,1,credit_card,0.1183,662.68,24.27,737,43878,66.6,3,0,0
968615,08/10/2023,1,debt_consolidation,0.1426,411.67,24.77,677,16958,92.2,0,0,0
309439,27/10/2023,1,debt_consolidation,0.1461,189.62,8.04,672,7841,94.5,1,0,0
209237,30/10/2023,1,all_other,0.0894,127.09,12.24,742,8782,38.3,4,0,0
533818,27/10/2023,1,credit_card,0.1114,160.74,24.38,712,10378,49.2,1,0,0
397133,10/10/2023,1,debt_consolidation,0.0774,124.88,15.6,772,866,2.4,1,0,0
204835,11/10/2023,1,credit_card,0.0894,317.72,23.64,737,39304,33.9,0,0,0
703111,31/10/2023,1,debt_consolidation,0.1148,659.37,23.52,747,24123,58.1,1,0,0
279220,12/10/2023,1,all_other,0.1392,143.38,23.05,682,4483,83,1,0,0
183673,24/10/2023,1,small_business,0.1704,89.19,0,697,0,0,0,1,0
557513,26/10/2023,1,educational,0.1322,67.61,6,697,598,54.4,2,0,0
751047,31/10/2023,1,credit_card,0.0859,309.78,13.5,757,10216,20.9,0,0,0
669749,19/10/2023,1,credit_card,0.1218,249.75,9.04,742,7431,50.5,1,0,0
960158,29/10/2023,1,credit_card,0.1704,713.49,17.4,672,23595,86.7,2,0,0
237523,01/10/2023,1,debt_consolidation,0.0859,442.55,11.11,802,15647,11.3,2,0,0
403631,22/10/2023,1,credit_card,0.1287,588.59,14.98,712,10488,45,2,0,0
694943,09/10/2023,1,credit_card,0.0774,234.14,22.37,782,9800,17.7,0,0,0
782831,14/10/2023,1,all_other,0.0859,94.84,3.72,767,7074,28.3,0,0,0
963734,09/10/2023,1,debt_consolidation,0.1218,283.05,6.8,707,58907,58.7,0,1,0
123258,14/10/2023,1,major_purchase,0.1183,132.54,8.44,707,8459,63.1,0,1,0
686717,28/10/2023,1,credit_card,0.1253,200.8,19,687,7333,34.7,0,1,0
728216,01/10/2023,1,credit_card,0.1183,662.68,5,757,22872,66.9,0,0,0
400216,12/10/2023,1,home_improvement,0.1148,659.37,6.97,777,1719,2.8,2,0,0
405397,16/10/2023,1,debt_consolidation,0.1114,623.27,21.56,787,3526,7.8,0,0,0
606134,15/10/2023,1,all_other,0.0774,249.75,12.58,782,4071,8.7,1,0,0
873236,25/10/2023,1,debt_consolidation,0.1392,648.61,12.9,692,7541,82,2,0,0
147518,02/10/2023,1,small_business,0.1704,249.72,6.9,702,5035,76,1,1,0
427947,24/10/2023,1,debt_consolidation,0.1357,679.37,23.22,702,46881,62.9,1,0,0
455311,09/10/2023,1,debt_consolidation,0.1183,430.75,16.25,772,3495,26.3,0,0,0
945677,30/10/2023,1,all_other,0.0894,111.21,1.71,727,2697,69.2,1,0,0
207663,26/10/2023,1,debt_consolidation,0.1322,676.02,20.31,707,67342,58.6,0,0,0
990754,13/10/2023,1,major_purchase,0.1496,207.87,8.49,662,2998,19.1,0,0,0
970439,30/10/2023,1,home_improvement,0.1148,494.53,6.42,732,10818,50.8,0,0,0
155580,25/10/2023,1,debt_consolidation,0.0894,460.69,17.2,762,5564,20.7,0,0,0
350061,27/10/2023,1,debt_consolidation,0.1357,169.85,17.79,707,6283,55.6,3,0,0
744589,19/10/2023,1,credit_card,0.1114,262.43,18.89,722,36269,41.6,1,1,0
946480,07/10/2023,1,credit_card,0.1148,435.19,13.79,747,36646,32.5,0,0,0
758543,24/10/2023,1,home_improvement,0.1148,164.85,15.55,707,29097,79.7,1,0,0
621455,21/10/2023,1,small_business,0.1704,214.05,9.96,682,8599,91.6,0,0,0
921339,21/10/2023,1,debt_consolidation,0.1253,481.92,9.66,712,16916,78.7,0,0,0
329141,11/10/2023,1,educational,0.1496,242.52,21.8,672,6699,64.9,1,2,0
206885,20/10/2023,1,all_other,0.1114,472.38,15.82,742,8799,34.5,2,1,0
236699,24/10/2023,1,debt_consolidation,0.1531,278.53,13.32,662,6637,61.8,0,0,0
468137,23/10/2023,1,all_other,0.0859,110.64,19.74,732,17929,37,2,0,0
268169,10/10/2023,1,all_other,0.1114,65.61,17.51,707,22624,65.4,0,1,0
844211,03/10/2023,1,debt_consolidation,0.1426,343.06,15.63,682,876,25,1,0,0
536771,27/10/2023,1,debt_consolidation,0.1461,344.76,11.36,672,10544,57,1,2,0
197587,05/10/2023,1,credit_card,0.1183,149.11,15.39,707,4624,17.6,0,0,0
434752,10/10/2023,1,all_other,0.1253,83.67,16.41,682,22107,80.1,3,0,0
883784,01/10/2023,1,all_other,0.0859,189.67,11.98,742,10275,43.9,0,0,0
276200,03/10/2023,1,major_purchase,0.1287,302.7,15.85,692,22002,81.2,3,0,0
378751,01/10/2023,1,all_other,0.0774,218.54,8.28,777,0,0,0,0,0
684306,05/10/2023,1,debt_consolidation,0.1322,304.21,9.81,692,19262,85.6,1,1,0
889102,30/10/2023,1,debt_consolidation,0.1913,220.33,16.81,662,7843,98,1,0,0
658270,26/10/2023,1,debt_consolidation,0.1148,494.53,22.88,737,50282,10.9,0,0,0
254065,10/10/2023,1,all_other,0.0894,270.06,14.26,737,9304,49.8,2,0,0
998792,24/10/2023,1,small_business,0.1322,84.51,1.31,787,18373,0,0,0,0
493956,08/10/2023,1,home_improvement,0.1183,397.61,6.67,747,11107,42.6,4,0,0
129525,07/10/2023,1,debt_consolidation,0.1635,628.86,19.23,667,20300,78.7,1,0,0
618586,25/10/2023,1,debt_consolidation,0.1148,290.13,10.12,722,13884,38.7,0,0,0
988161,26/10/2023,1,credit_card,0.1704,713.49,10.9,677,51497,90.3,2,0,1
705408,21/10/2023,1,debt_consolidation,0.1218,333,13.96,747,30932,41,4,0,0
128065,24/10/2023,1,debt_consolidation,0.1461,51.72,7.25,667,3820,93.2,2,1,0
284536,02/10/2023,1,credit_card,0.1392,54.62,17.65,667,40106,80.4,0,0,0
851517,24/10/2023,1,major_purchase,0.1461,689.51,1.82,767,1,0,2,0,0
632612,31/10/2023,1,debt_consolidation,0.0859,221.28,6.87,747,7136,21.3,2,0,0
974044,28/10/2023,1,debt_consolidation,0.1287,322.88,24.56,692,49128,61.4,1,1,0
481046,26/10/2023,1,all_other,0.0859,214.16,0.89,807,1890,2.3,0,0,0
499344,29/10/2023,1,debt_consolidation,0.1253,133.87,3.01,702,3888,74.8,0,0,0
258262,20/10/2023,1,debt_consolidation,0.0894,317.72,7.88,737,27400,44.1,1,0,0
325800,13/10/2023,1,debt_consolidation,0.0774,312.19,16.02,772,15520,52.6,0,0,0
632157,03/10/2023,1,debt_consolidation,0.1426,686.12,21.19,692,11035,43.1,2,1,0
252593,13/10/2023,1,small_business,0.1392,273.1,5.88,772,2195,24.1,2,0,0
497531,15/10/2023,1,debt_consolidation,0.167,710.03,21.8,697,39926,78.3,0,0,0
306364,30/10/2023,1,all_other,0.0894,76.26,17.06,772,8043,29.2,0,0,0
389526,08/10/2023,1,all_other,0.1322,169.01,1.12,682,1536,15.8,1,0,0
543536,20/10/2023,1,credit_card,0.1148,150.84,18.14,732,10934,65.5,0,0,0
821325,11/10/2023,1,small_business,0.1426,343.06,11.63,742,63567,70.2,3,0,0
994514,04/10/2023,1,home_improvement,0.1635,158.99,12.94,667,2453,94.3,1,1,0
935595,10/10/2023,1,credit_card,0.074,186.36,12.86,787,63621,13.2,0,0,0
137115,29/10/2023,1,debt_consolidation,0.1183,662.68,16.51,732,23727,31.3,0,0,0
363561,27/10/2023,1,debt_consolidation,0.0894,381.26,7.42,757,7141,24.3,0,0,0
499352,03/10/2023,1,credit_card,0.0859,316.11,2.62,752,10045,33.4,1,0,0
482462,14/10/2023,1,debt_consolidation,0.1253,441.76,7.98,712,10683,70.3,1,0,0
706625,14/10/2023,1,debt_consolidation,0.1253,401.6,19.32,717,14855,82.1,1,0,0
763727,13/10/2023,1,debt_consolidation,0.1287,538.14,12.48,712,15499,74.9,0,0,0
658847,15/10/2023,1,home_improvement,0.0894,285.95,9.38,742,59968,74.6,1,0,0
